state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
TN,1598746686039,CAMPBELL COUNTY JAIL,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1598746686039,CAMPBELL COUNTY JAIL,Voicemail,false,2072873531,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,AdvancedConnect,true,6157412001,$0.000,$3.280,$0.780,$3.280,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,AdvancedConnect,false,8504887146,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,Direct Bill,true,6157412001,$0.000,$3.280,$0.780,$3.280,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,Direct Bill,false,8504887146,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,Inmate Debit,true,6157412001,$0.000,$3.280,$0.780,$3.280,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,Inmate Debit,false,8504887146,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,Traditional Collect,true,6157412001,$0.000,$3.380,$0.780,$3.380,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,Traditional Collect,false,8504887146,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1598746690063,CARROLL COUNTY JAIL,Voicemail,false,8504887146,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1598746694269,CARTER COUNTY JAIL,AdvancedConnect,true,6157412001,$0.000,$0.400,$0.300,$0.400,false,null,$0.000
TN,1598746694269,CARTER COUNTY JAIL,AdvancedConnect,false,6092926000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1598746694269,CARTER COUNTY JAIL,Direct Bill,true,6157412001,$0.000,$0.400,$0.300,$0.400,false,null,$0.000
TN,1598746694269,CARTER COUNTY JAIL,Direct Bill,false,6092926000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1598746694269,CARTER COUNTY JAIL,Inmate Debit,true,6157412001,$0.000,$0.400,$0.300,$0.400,false,null,$0.000
