state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
ID,1598740537480,MINI-CASSIA CRIMINAL JUSTICE CENTER,Voicemail,true,2083342100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
ID,1598740537480,MINI-CASSIA CRIMINAL JUSTICE CENTER,Voicemail,false,4055212342,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,AdvancedConnect,true,2083342100,$0.000,$1.750,$0.250,$1.750,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,AdvancedConnect,false,4046561776,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,Direct Bill,true,2083342100,$0.000,$1.750,$0.250,$1.750,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,Direct Bill,false,4046561776,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,Inmate Debit,true,2083342100,$0.000,$1.750,$0.250,$1.750,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,Inmate Debit,false,4046561776,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,Traditional Collect,true,2083342100,$0.000,$1.750,$0.250,$1.750,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,Traditional Collect,false,4046561776,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,Voicemail,true,2083342100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
ID,1598740542861,NEZ PERCE COUNTY JAIL,Voicemail,false,4046561776,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,AdvancedConnect,true,2083342100,$0.000,$0.350,$0.350,$0.350,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,AdvancedConnect,false,9198142000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,Direct Bill,true,2083342100,$0.000,$0.350,$0.350,$0.350,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,Direct Bill,false,9198142000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,Inmate Debit,true,2083342100,$0.000,$0.350,$0.350,$0.350,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,Inmate Debit,false,9198142000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,Traditional Collect,true,2083342100,$0.000,$0.350,$0.350,$0.350,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,Traditional Collect,false,9198142000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,Voicemail,true,2083342100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
ID,1598740548061,VALLEY COUNTY JAIL,Voicemail,false,9198142000,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
