state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
AZ,1598737906550,SANTA CRUZ COUNTY DETENTION CENTER,Voicemail,false,4012222080,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,AdvancedConnect,true,6025424331,$0.000,$0.300,$0.300,$0.300,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,AdvancedConnect,false,5184748390,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,Direct Bill,true,6025424331,$0.000,$0.300,$0.300,$0.300,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,Direct Bill,false,5184748390,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,Inmate Debit,true,6025424331,$0.000,$0.300,$0.300,$0.300,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,Inmate Debit,false,5184748390,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,Traditional Collect,true,6025424331,$0.000,$0.300,$0.300,$0.300,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,Traditional Collect,false,5184748390,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,Voicemail,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737912155,YAVAPAI COUNTY EASTERN DETENTION BUREAU - CAMP VERDE,Voicemail,false,5184748390,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,AdvancedConnect,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
