state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
MI,1598744395510,CHIPPEWA COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$4.740,$0.490,$4.740,false,null,$0.000
MI,1598744395510,CHIPPEWA COUNTY JAIL,Inmate Debit,false,3038662471,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744395510,CHIPPEWA COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$4.740,$0.490,$4.740,false,null,$0.000
MI,1598744395510,CHIPPEWA COUNTY JAIL,Traditional Collect,false,3038662471,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744395510,CHIPPEWA COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744395510,CHIPPEWA COUNTY JAIL,Voicemail,false,3038662471,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,AdvancedConnect,false,6082661212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,Direct Bill,false,6082661212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,Inmate Debit,false,6082661212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,Traditional Collect,false,6082661212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744399254,CLARE COUNTY JAIL,Voicemail,false,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,AdvancedConnect,false,5184748390,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,Direct Bill,false,5184748390,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,Inmate Debit,false,5184748390,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,Traditional Collect,false,5184748390,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744403421,CLINTON COUNTY JAIL,Voicemail,false,5184748390,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
